iterations,fitness,time,fevals
0,570.0,10.194539542,1000
10,589.0,19.813290335,2100
20,621.0,28.847029452,3200
30,675.0,37.279735744,4300
40,693.0,45.290333121,5400
50,715.0,52.866174019,6500
60,739.0,60.119627466,7600
70,751.0,67.292318762,8700
80,745.0,74.44114335,9800
90,757.0,81.489710042,10900
100,753.0,88.442355156,12000
110,759.0,95.419718487,13100
120,765.0,102.367975135,14200
130,765.0,109.262517012,15300
140,763.0,116.12041224,16400
150,761.0,122.948552762,17500
160,761.0,129.811178884,18600
170,765.0,136.620922782,19700
180,765.0,143.423640903,20800
190,767.0,150.255597355,21900
200,765.0,157.149599882,23000
210,769.0,164.03291277,24100
220,765.0,170.881433003,25200
230,767.0,177.66749727,26300
240,765.0,184.619474305,27400
250,767.0,191.432027638,28500
260,765.0,198.252421061,29600
270,765.0,205.043952495,30700
280,769.0,211.80623247,31800
290,765.0,218.587149023,32900
300,767.0,225.377300537,34000
310,765.0,232.120895433,35100
320,765.0,238.946859591,36200
330,765.0,245.786772099,37300
340,767.0,252.62640782,38400
350,767.0,259.802339229,39500
360,769.0,266.930230169,40600
370,767.0,273.7640738,41700
380,769.0,280.588140567,42800
390,771.0,287.354287527,43900
400,769.0,294.164457363,45000
410,769.0,300.97828085,46100
420,769.0,307.890403943,47200
430,767.0,314.788236258,48300
440,769.0,321.603607049,49400
450,769.0,328.42524984,50500
460,769.0,335.28164116,51600
470,769.0,342.167671221,52700
480,771.0,349.00121108,53800
490,769.0,355.800037418,54900
500,771.0,362.640021766,56000
510,773.0,369.502066965,57100
520,771.0,376.304220209,58200
530,771.0,383.107020017,59300
540,773.0,389.916571368,60400
550,771.0,396.747838589,61500
560,773.0,403.581499155,62600
570,773.0,410.391932283,63700
580,773.0,417.15073766,64800
590,773.0,423.949873605,65900
600,771.0,430.745693585,67000
610,771.0,437.611979194,68100
620,771.0,444.435461391,69200
630,773.0,451.256272729,70300
640,767.0,458.04449221,71400
650,771.0,464.814383625,72500
660,773.0,471.773967359,73600
670,775.0,478.615876083,74700
680,773.0,485.391912591,75800
690,771.0,492.202205685,76900
700,777.0,499.045328767,78000
710,771.0,505.89146222,79100
720,771.0,512.66511997,80200
730,773.0,519.430670326,81300
740,771.0,526.21731588,82400
750,773.0,533.011496294,83500
760,771.0,539.805187317,84600
770,773.0,546.582170149,85700
780,773.0,553.413679149,86800
790,775.0,560.237578532,87900
800,775.0,567.010831861,89000
810,775.0,573.824087553,90100
820,773.0,580.659401178,91200
830,775.0,587.447409148,92300
840,771.0,594.250122529,93400
850,775.0,601.083290423,94500
860,773.0,607.930653915,95600
870,774.0,614.700852384,96700
880,773.0,621.533686238,97800
890,774.0,628.398873453,98900
900,773.0,635.223511662,100000
910,777.0,642.07075226,101100
920,779.0,648.777929522,102200
930,779.0,655.599144916,103300
940,777.0,662.421383946,104400
950,777.0,669.240455067,105500
960,779.0,676.110164219,106600
970,779.0,682.880395873,107700
980,779.0,689.680062052,108800
990,779.0,696.470050558,109900
