iterations,fitness,time,fevals
0,540.0,0.00408250699999,548
10,528.0,0.00744515,995
20,538.0,0.010874163,1444
30,525.0,0.012900647,1900
40,522.0,0.017479838,2385
50,520.0,0.019486265,2837
60,520.0,0.022755188,3290
70,514.0,0.025307529,3734
80,522.0,0.029566173,4188
90,514.0,0.034695653,4644
100,512.0,0.037045237,5110
110,517.0,0.039180758,5577
120,519.0,0.041107687,6031
130,526.0,0.04444298,6485
140,516.0,0.050050911,6953
150,516.0,0.055335377,7398
160,520.0,0.060897723,7843
170,514.0,0.063302737,8302
180,515.0,0.06598782,8754
190,518.0,0.071861597,9216
200,520.0,0.074378566,9661
210,520.0,0.076813847,10124
220,515.0,0.080367943,10576
230,517.0,0.083002335,11035
240,513.0,0.085774938,11493
250,517.0,0.089669639,11945
260,521.0,0.091986038,12391
270,517.0,0.095057308,12863
280,517.0,0.096851496,13317
290,519.0,0.100785945,13783
300,519.0,0.104937375,14240
310,519.0,0.107223871,14707
320,515.0,0.109631803,15152
330,517.0,0.111544144,15610
340,517.0,0.113757704,16070
350,521.0,0.117768734,16523
360,523.0,0.120695958,16974
370,523.0,0.122998499,17433
380,523.0,0.125224459,17881
390,523.0,0.127044903,18343
400,527.0,0.129271228,18787
410,527.0,0.13179476,19244
420,527.0,0.136998998,19711
430,527.0,0.139371192,20175
440,533.0,0.143323145,20628
450,531.0,0.148706437,21084
460,533.0,0.150994026,21540
470,529.0,0.153948601,22004
480,529.0,0.156370754,22463
490,529.0,0.158823175,22923
500,527.0,0.16679637,23383
510,529.0,0.172066979,23846
520,527.0,0.174149258,24300
530,527.0,0.177079765,24762
540,527.0,0.179958123,25218
550,527.0,0.182324846,25676
560,529.0,0.186704925,26134
570,523.0,0.188457905,26575
580,525.0,0.192239557,27029
590,529.0,0.194797004,27484
600,533.0,0.19686105,27949
610,527.0,0.198933847,28403
620,531.0,0.201475978,28862
630,527.0,0.206380091,29309
640,525.0,0.213268751,29769
650,521.0,0.218557229,30227
660,521.0,0.224884658,30675
670,523.0,0.230818605,31135
680,529.0,0.235040781,31583
690,535.0,0.238003379,32030
700,527.0,0.241153418,32479
710,523.0,0.246250443,32941
720,523.0,0.250487205,33400
730,525.0,0.253228447,33846
740,525.0,0.255911705,34299
750,521.0,0.260213015,34731
760,521.0,0.262852878,35187
770,527.0,0.267224205,35645
780,523.0,0.269487726,36101
790,523.0,0.273254062,36560
800,527.0,0.279812693,37006
810,527.0,0.281882208,37463
820,531.0,0.285996076,37911
830,533.0,0.290878309,38356
840,533.0,0.293653101,38816
850,533.0,0.295497978,39271
860,533.0,0.298189624,39721
870,535.0,0.300623082,40177
880,535.0,0.304505018,40629
890,537.0,0.307075593,41092
900,535.0,0.3094879,41546
910,537.0,0.313035432,42014
920,539.0,0.315724525,42466
930,541.0,0.317829049,42916
940,539.0,0.321284684,43377
950,545.0,0.324025926,43855
960,549.0,0.327008216,44311
970,549.0,0.330868637,44776
980,549.0,0.332746699,45215
990,543.0,0.335147701,45652
1000,545.0,0.340727552,46114
1010,543.0,0.343088441,46557
1020,549.0,0.345416144,47018
1030,549.0,0.349931517,47483
