iterations,fitness,time,fevals
0,0.0190288208635,7.73110004957e-05,11
10,0.0194924863044,0.000189631000467,21
20,0.0204545064733,0.000283716999547,31
30,0.0217310072221,0.00040041200009,41
40,0.0228517764897,0.000500697000462,51
50,0.0232921251041,0.000540810999155,61
60,0.0235054382466,0.000584935998631,71
70,0.0244354839447,0.000642189997961,81
80,0.0250919360296,0.000686314999257,91
90,0.026167429096,0.000727157997972,101
100,0.026167429096,0.000768730997152,111
110,0.026167429096,0.000827807996757,121
120,0.0264139147449,0.000878496995938,131
130,0.0268705413043,0.000933926996368,141
140,0.0270993288642,0.000990085996818,151
150,0.027293328181,0.00104697499592,161
160,0.0273932304105,0.00110678199599,171
170,0.0276236230537,0.0011578359954,181
180,0.0277804014366,0.00122529999499,191
190,0.0283760711445,0.00127051999516,201
200,0.028656673545,0.00131355099438,211
210,0.0287028511185,0.00137116999394,221
220,0.0287028511185,0.00142587099435,231
230,0.0290304995226,0.0014798419943,241
240,0.0290304995226,0.00153417799447,251
250,0.0290304995226,0.00160966499425,261
260,0.0291822028665,0.00167494099333,271
270,0.0299349964163,0.00171067899464,281
280,0.0299349964163,0.00175188699541,291
290,0.0299349964163,0.00179820099584,301
300,0.0305756230946,0.00185508999675,311
310,0.0310660084301,0.00189520399726,321
320,0.0310660084301,0.00194078799723,331
330,0.0310660084301,0.00198928899772,341
340,0.0310660084301,0.00202721499772,351
350,0.0320227993701,0.00207717499688,361
360,0.0320227993701,0.00212604099761,371
370,0.0324087445487,0.00219496399768,381
380,0.0325350500372,0.00227519199689,391
390,0.0326885852256,0.00233426899649,401
400,0.0326885852256,0.00240282799678,411
410,0.0329277853541,0.0025676599962,421
420,0.0329832788334,0.0026245489953,431
430,0.0329917775619,0.00267961499412,441
440,0.0329917775619,0.00274343299316,451
450,0.0330762210054,0.00279703999331,461
460,0.0330762210054,0.00285392899423,471
470,0.0334634969112,0.00290571199366,481
480,0.0336305929104,0.00296004799384,491
490,0.0337161196953,0.00306726199415,501
500,0.0340774431917,0.00312013899384,511
510,0.0341075134573,0.00317994499346,521
520,0.034110295935,0.00322261199472,531
530,0.0345152117915,0.00326746699466,541
540,0.035802103749,0.00330976899568,551
550,0.035855812198,0.00335462299518,561
560,0.035855812198,0.0034100529956,571
570,0.0360822983824,0.00346730699675,581
580,0.0363781866794,0.00353404199632,591
590,0.0369440957832,0.00357999099651,601
600,0.0371002352444,0.0036365149972,611
610,0.0371002352444,0.00369194499763,621
620,0.0371002352444,0.00374810399808,631
630,0.0374108507385,0.00379077099751,641
640,0.0376527638068,0.00383489599699,651
650,0.0376929872396,0.00387792699621,661
660,0.038029625435,0.00392715799717,671
670,0.0381468922067,0.0039825879976,681
680,0.0381468922067,0.00403619499775,691
690,0.0383272499796,0.00407995599744,701
700,0.0385221871529,0.00412152899844,711
710,0.0385650963553,0.00418315899879,721
720,0.0385650963553,0.0042619279975,731
730,0.0391265414565,0.00432282799738,741
740,0.0393528455624,0.00437315299678,751
750,0.039881906256,0.0044263949967,761
760,0.039881906256,0.00447598999563,771
770,0.0400336725641,0.00452813799529,781
780,0.0401223474459,0.0045828389957,791
790,0.0401223474459,0.00464191599531,801
800,0.0401223474459,0.00468458299474,811
810,0.0401223474459,0.00474001299517,821
820,0.0405932558155,0.00478267999642,831
830,0.0406364123921,0.00484977999622,841
840,0.0406364123921,0.00490739899578,851
850,0.0413370163176,0.00494641899604,861
860,0.0413370163176,0.00500039099643,871
870,0.0416359442606,0.00504962199739,881
880,0.0416359442606,0.00510104099703,891
890,0.0417132547161,0.00515027199799,901
900,0.0418242592146,0.00520351399973,911
910,0.0418551024992,0.00524362800024,921
920,0.0418551024992,0.00528738899993,931
930,0.0418551024992,0.00533406799877,941
940,0.0418551024992,0.00537819299825,951
950,0.0428118592576,0.00542122399929,961
960,0.0428118592576,0.00547920699864,971
970,0.0428118592576,0.00552989599964,981
980,0.0431887032034,0.00557876200037,991
990,0.0437923891565,0.0056298160016,1001
1000,0.0438467587559,0.00566883600186,1011
1010,0.0438467587559,0.00571843200123,1021
1020,0.0438467587559,0.00577240300117,1031
1030,0.0438467587559,0.00581361100194,1041
1040,0.0438467587559,0.00586430100157,1051
1050,0.0443138547805,0.00591316800092,1061
1060,0.0443138547805,0.00596349300031,1071
1070,0.0446665648332,0.00601491099951,1081
1080,0.0446665648332,0.00605648400051,1091
1090,0.0446665648332,0.00609295100003,1101
1100,0.0446665648332,0.0061450989997,1111
1110,0.0446665648332,0.00619724799981,1121
1120,0.0447857300743,0.00623517399981,1131
1130,0.045511035271,0.00627711099878,1141
1140,0.045511035271,0.00632670699815,1151
1150,0.0459737206536,0.00640839399784,1161
1160,0.04613400623,0.00644960199861,1171
1170,0.0461475749828,0.00650576199951,1181
1180,0.0461475749828,0.00656082799833,1191
1190,0.0461475749828,0.00661297699844,1201
1200,0.0461475749828,0.00666475999788,1211
1210,0.0462220335799,0.00670487399839,1221
1220,0.0466717069483,0.00674535199869,1231
1230,0.0466717069483,0.00678801899994,1241
1240,0.0469981314236,0.00685183699898,1251
1250,0.0473997731536,0.006890491999,1261
1260,0.0473997731536,0.00694300399846,1271
1270,0.0474170416535,0.00702140899739,1281
1280,0.0479102801859,0.00707866199809,1291
1290,0.0482602734863,0.00715925499753,1301
1300,0.0482602734863,0.00719973399646,1311
1310,0.049220674143,0.00726537499759,1321
1320,0.049220674143,0.00733429799766,1331
1330,0.049220674143,0.00737331799792,1341
1340,0.049220674143,0.00742801899651,1351
1350,0.049220674143,0.00747834399772,1361
1360,0.049220674143,0.007514445997,1371
1370,0.0501283714006,0.00756075999743,1381
1380,0.050203940289,0.00759904999904,1391
1390,0.050203940289,0.00763697599905,1401
1400,0.050203940289,0.0076738079988,1411
1410,0.050203940289,0.00772595699891,1421
1420,0.050203940289,0.00776315399889,1431
1430,0.050203940289,0.00781128999915,1441
1440,0.050203940289,0.00784957999895,1451
1450,0.050203940289,0.00789881099809,1461
1460,0.050203940289,0.00793491399781,1471
1470,0.0502245981461,0.00796955699661,1481
1480,0.0502245981461,0.00801003599736,1491
1490,0.0502245981461,0.00805926699832,1501
1500,0.0502245981461,0.00810922699748,1511
1510,0.0502245981461,0.0081580929982,1521
1520,0.0502245981461,0.00820768799895,1531
1530,0.0502245981461,0.00825546099804,1541
1540,0.0502245981461,0.00830359799875,1551
1550,0.0502245981461,0.00835246399947,1561
1560,0.0502245981461,0.0083976829992,1571
1570,0.0502245981461,0.00844837199838,1581
1580,0.0502245981461,0.00848957999915,1591
1590,0.0506763264197,0.00852677699913,1601
1600,0.0506763264197,0.00857783099855,1611
1610,0.0506763264197,0.00862596799925,1621
1620,0.0506763264197,0.008671915999,1631
1630,0.0506763264197,0.00871385299979,1641
1640,0.0506763264197,0.00876673099992,1651
1650,0.0508489165621,0.00881632700111,1661
1660,0.0508489165621,0.00885644099981,1671
1670,0.0508489165621,0.00889436699981,1681
1680,0.050996255684,0.0089425039987,1691
1690,0.050996255684,0.00898298299762,1701
1700,0.050996255684,0.00902637899708,1711
1710,0.050996255684,0.00907743299831,1721
1720,0.050996255684,0.00913067499823,1731
1730,0.050996255684,0.00917078899874,1741
1740,0.050996255684,0.00920871499875,1751
1750,0.050996255684,0.00924664099875,1761
1760,0.050996255684,0.00928493199717,1771
1770,0.050996255684,0.00933015199553,1781
1780,0.050996255684,0.00936844199532,1791
1790,0.050996255684,0.0094125669948,1801
1800,0.0514821861834,0.00944976299616,1811
1810,0.0514821861834,0.00949534699612,1821
1820,0.0514821861834,0.00953217899587,1831
1830,0.0514821861834,0.00957739899604,1841
1840,0.0524529762478,0.00961933599683,1851
1850,0.0524529762478,0.00965726199684,1861
1860,0.0524529762478,0.00970320999659,1871
1870,0.0524529762478,0.00975389899759,1881
1880,0.0524529762478,0.00978927199867,1891
1890,0.0526927094747,0.00982646899865,1901
1900,0.0526927094747,0.00987241699841,1911
1910,0.0526927094747,0.00991982399864,1921
1920,0.0526927094747,0.00995701999818,1931
1930,0.0527987482682,0.0100051569971,1941
1940,0.0527987482682,0.0100408949966,1951
1950,0.0527987482682,0.0100937719963,1961
1960,0.0527987482682,0.0101455549957,1971
1970,0.0527987482682,0.0101922329959,1981
1980,0.0527987482682,0.0102432869971,1991
1990,0.0527987482682,0.010307833998,2001
2000,0.0531469299776,0.0103556059967,2011
2010,0.0531469299776,0.0104062959963,2021
2020,0.0531469299776,0.0104540679968,2031
2030,0.0531469299776,0.0105025699959,2041
2040,0.0531469299776,0.0105481539958,2051
2050,0.053323121208,0.0106003019955,2061
2060,0.053323121208,0.0106498969963,2071
2070,0.0533787930401,0.0107009519961,2081
2080,0.0533787930401,0.0107476299963,2091
2090,0.053471947361,0.0107906609974,2101
2100,0.0535007762083,0.010842079997,2111
2110,0.0535007762083,0.0108913109962,2121
2120,0.0535007762083,0.0109376249966,2131
2130,0.0535007762083,0.0109748209979,2141
2140,0.0535007762083,0.0110222279982,2151
2150,0.0535007762083,0.0110583299993,2161
2160,0.0535007762083,0.0111327239993,2171
2170,0.0535007762083,0.011169555999,2181
2180,0.0535007762083,0.0112147749987,2191
2190,0.0535007762083,0.0112505129982,2201
2200,0.0535007762083,0.0112979199985,2211
2210,0.0540635289403,0.0113340229982,2221
2220,0.0540635289403,0.0113726779982,2231
2230,0.0540635289403,0.0114149799974,2241
2240,0.0540635289403,0.0114565529984,2251
2250,0.0540635289403,0.0114930199979,2261
2260,0.0540635289403,0.0115429799989,2271
2270,0.0540635289403,0.0115794469984,2281
2280,0.0540635289403,0.0116166439984,2291
2290,0.0540635289403,0.0116549339982,2301
2300,0.0540635289403,0.011747925997,2311
2310,0.0540635289403,0.0117949689975,2321
2320,0.0540635289403,0.0118423769982,2331
2330,0.0540635289403,0.0118923369973,2341
2340,0.0540635289403,0.0119339099983,2351
2350,0.0540686613329,0.0119700129999,2361
2360,0.0540686613329,0.0120185140004,2371
2370,0.0540686613329,0.0120637330001,2381
2380,0.0540686613329,0.0121133290013,2391
2390,0.0540686613329,0.012157090001,2401
2400,0.0540686613329,0.0121931920003,2411
2410,0.0540686613329,0.0122402350007,2421
2420,0.0540686613329,0.0122763380004,2431
2430,0.0540686613329,0.0123459900005,2441
2440,0.0540686613329,0.0123813630016,2451
2450,0.0542091896239,0.0124295000023,2461
2460,0.0542091896239,0.0124772720028,2471
2470,0.0542091896239,0.0125126450039,2481
2480,0.0542091896239,0.0125516650041,2491
2490,0.0542091896239,0.0126027190054,2501
2500,0.0542091896239,0.0126431970039,2511
2510,0.0542091896239,0.0126825810039,2521
2520,0.0542091896239,0.0127329060033,2531
2530,0.0542091896239,0.0127828660043,2541
2540,0.0542091896239,0.0128207910038,2551
2550,0.0542359232974,0.0128671040038,2561
2560,0.0542359232974,0.0129462370041,2571
2570,0.054423747569,0.0129819750036,2581
2580,0.054423747569,0.0130206310023,2591
2590,0.054423747569,0.013057463002,2601
2600,0.054423747569,0.0131654060024,2611
2610,0.054423747569,0.0132142720031,2621
2620,0.054423747569,0.0132631380038,2631
2630,0.054423747569,0.0133141920032,2641
2640,0.054423747569,0.013363058004,2651
2650,0.0545590188348,0.0134097360042,2661
2660,0.0545590188348,0.0134534960052,2671
2670,0.0548390030929,0.0135092910059,2681
2680,0.0548390030929,0.0135486760064,2691
2690,0.0548390030929,0.0135880600064,2701
2700,0.0548390030929,0.0136278090067,2711
2710,0.0548390030929,0.0136671930068,2721
2720,0.0549619726731,0.0137175180062,2731
2730,0.0549619726731,0.0137762300055,2741
2740,0.0549619726731,0.0138287430054,2751
2750,0.0558445545827,0.0138732330051,2761
2760,0.0558445545827,0.0139436150039,2771
2770,0.0558445545827,0.0140227490047,2781
2780,0.0558445545827,0.0140606750047,2791
2790,0.0564170353494,0.0140986010047,2801
2800,0.0564170353494,0.0141365270047,2811
2810,0.0564170353494,0.0141839350035,2821
2820,0.0564170353494,0.014219673003,2831
2830,0.0565506225458,0.0142557760028,2841
2840,0.0565506225458,0.0143009950025,2851
2850,0.0565506225458,0.0143422030014,2861
2860,0.0565506225458,0.0143812230017,2871
2870,0.0566898707032,0.0144359240021,2881
2880,0.0566898707032,0.0144742140037,2891
2890,0.0566898707032,0.0145219860042,2901
2900,0.0566898707032,0.0145621000047,2911
2910,0.0566898707032,0.0146109660054,2921
2920,0.0566898707032,0.0146507150057,2931
2930,0.0566898707032,0.0146875470055,2941
2940,0.0566898707032,0.0147338600054,2951
2950,0.0566898707032,0.0147790790052,2961
2960,0.0566898707032,0.014830134005,2971
2970,0.0566898707032,0.0148782710057,2981
2980,0.0566898707032,0.0149234900055,2991
2990,0.0566898707032,0.0149836600049,3001
3000,0.0566898707032,0.015033620004,3011
