iterations,fitness,time,fevals
0,0.0317235293691,0.00322479700117,467
10,0.0380236294572,0.00634748599987,829
20,0.0449311277008,0.00956207300078,1198
30,0.0485746839741,0.0120239760017,1564
40,0.0517172138784,0.0148111670005,1927
50,0.0566367740288,0.0172307680004,2298
60,0.0621286277843,0.0201401239992,2660
70,0.0646621457001,0.0227515419992,3019
80,0.0625316305255,0.0252714279977,3381
90,0.0701826551781,0.0277832899974,3747
100,0.0701826551781,0.0301489189969,4114
110,0.0717717562865,0.0328828669972,4483
120,0.0764820887798,0.0357360629969,4859
130,0.0771285498826,0.0386935549977,5222
140,0.0771285498826,0.0416105689965,5589
150,0.0789677763934,0.0437110809962,5967
160,0.0781834881416,0.0458907279954,6334
170,0.0807182465917,0.0480080159959,6703
180,0.0850742623599,0.0506424079958,7068
190,0.0850742623599,0.0534161049964,7435
200,0.0809771647492,0.0559279679946,7799
210,0.0912617684856,0.0585754889944,8165
220,0.0939899198136,0.0629475449932,8539
230,0.0915414029865,0.0648245129942,8901
240,0.0990782717977,0.0667025749935,9274
250,0.0855209247905,0.0692782559927,9638
260,0.0955239867359,0.0720282499933,9999
270,0.101172987773,0.0737859709934,10373
280,0.108698682726,0.0762161479943,10737
290,0.113181592661,0.0785952699953,11102
300,0.111127638946,0.0809776749938,11464
310,0.10452404371,0.0833516919938,11834
320,0.10452404371,0.0856823119939,12197
330,0.0998402610093,0.0874258099939,12566
340,0.1063034253,0.0890810579931,12936
350,0.108893899327,0.0908971259923,13301
360,0.109531158799,0.0925538319916,13660
370,0.106094222728,0.0948494439908,14026
380,0.111370718654,0.0969051019893,14391
390,0.0991598265633,0.098770399989,14756
400,0.0909087343375,0.100574797989,15128
410,0.0962787634648,0.102425509989,15489
420,0.0939484071966,0.104107742989,15856
430,0.0992974987303,0.106867217988,16220
440,0.106405738198,0.109531878988,16585
450,0.0971213257935,0.111584619988,16951
460,0.0967140693893,0.113954989987,17311
470,0.103040737932,0.116448254987,17666
480,0.102538582487,0.118809507985,18028
490,0.0937368959979,0.121416914984,18400
500,0.100803212699,0.123269814983,18769
510,0.103070977553,0.125829084984,19134
520,0.0899119700661,0.127641870984,19498
530,0.0885866694519,0.129963738984,19866
540,0.0969525577011,0.132540877985,20235
550,0.0893742165702,0.135203714986,20603
560,0.0964438626433,0.137128090986,20964
570,0.0932674060871,0.139809890987,21334
580,0.0893618066068,0.142571918987,21702
590,0.101226230283,0.144506870985,22068
600,0.0900945525847,0.146316739985,22438
610,0.088012271539,0.148172192987,22800
620,0.0948760608504,0.149916419987,23166
630,0.0993386969139,0.151642777988,23537
640,0.100866844194,0.153328657987,23908
650,0.0892812301025,0.155147278987,24283
660,0.0874393156923,0.156882024989,24647
670,0.0930156864206,0.15935960899,25018
680,0.0895351186923,0.16353000199,25384
690,0.097412572538,0.16534825799,25754
700,0.100149804808,0.167864131989,26116
710,0.101959320456,0.169500780989,26489
720,0.101213506723,0.171856563989,26858
730,0.0981605145879,0.173362659991,27218
740,0.0994981934037,0.174986909989,27590
750,0.0935204944617,0.17676286399,27954
760,0.0979675219667,0.17887650499,28321
770,0.0936679099118,0.180832970989,28682
780,0.0913786567459,0.183338998988,29049
790,0.10032660138,0.185276137987,29412
800,0.0987217155563,0.186980615987,29784
810,0.0970199223332,0.188724843987,30151
820,0.100876255906,0.191290313987,30514
830,0.0963697957699,0.193836820987,30879
840,0.0969265782401,0.196435839987,31246
850,0.0974883400927,0.198198665988,31616
860,0.0975381596551,0.199908978988,31979
870,0.096168888139,0.202471166987,32347
880,0.0944401181758,0.204617627987,32714
890,0.0987392651148,0.207044521989,33078
900,0.101741033392,0.208864601989,33446
910,0.0984680083505,0.210573820988,33814
920,0.100109936063,0.213085683989,34185
930,0.0993464945943,0.214742025988,34550
940,0.103470073005,0.216921672989,34925
950,0.106472934419,0.218489763989,35296
960,0.101948051304,0.220131883989,35671
970,0.102725707403,0.221724407987,36042
980,0.110037265424,0.223266970988,36397
990,0.102468885458,0.224785101987,36764
1000,0.101646903729,0.227224394986,37134
1010,0.103310325014,0.229445613988,37492
1020,0.101468824617,0.230909042988,37865
1030,0.102329227116,0.232470205989,38234
1040,0.101646903729,0.234113783989,38601
1050,0.104834440165,0.236249669988,38964
1060,0.100662658954,0.237837817987,39330
1070,0.0997873205981,0.239893475986,39703
1080,0.102292188122,0.241430934984,40073
1090,0.102126808671,0.243434444985,40440
1100,0.10370702175,0.244916108984,40808
1110,0.1017274309,0.247195674983,41177
1120,0.101969402096,0.249509155983,41535
1130,0.103487837396,0.251801850982,41902
1140,0.100188751212,0.254176231982,42268
1150,0.0989229587874,0.258359752981,42644
1160,0.105005365539,0.259901952981,43009
