iterations,fitness,time,fevals
0,495.0,4.77719999949e-05,11
10,495.0,0.000101743999991,21
20,497.0,0.00025016499999,31
30,503.0,0.000312158999989,41
40,507.0,0.000363212999986,51
50,509.0,0.000412078999986,61
60,511.0,0.000465685999991,71
70,513.0,0.000529867999994,81
80,513.0,0.00063270599999,91
90,519.0,0.000690687999985,101
100,519.0,0.000744658999984,111
110,521.0,0.000793159999979,121
120,523.0,0.000875575999984,131
130,525.0,0.000932099999986,141
140,527.0,0.000996281999981,151
150,527.0,0.00170155799998,161
160,527.0,0.00176428199998,171
170,529.0,0.00182809999998,181
180,529.0,0.00187915399997,191
190,533.0,0.00192765499997,201
200,533.0,0.00198527299997,211
210,535.0,0.00204033799998,221
220,535.0,0.00213806999998,231
230,537.0,0.00218985399998,241
240,537.0,0.00227992799998,251
250,541.0,0.00233389999998,261
260,541.0,0.00243236199998,271
270,543.0,0.00248232199998,281
280,545.0,0.00255343299997,291
290,545.0,0.00263110799997,301
300,545.0,0.00269565499998,311
310,545.0,0.00274780399997,321
320,551.0,0.00280323399997,331
330,555.0,0.00285829899997,341
340,559.0,0.00290789499997,351
350,559.0,0.00303589499997,361
360,561.0,0.00310591199997,371
370,563.0,0.00315805999997,381
380,563.0,0.00320036199997,391
390,567.0,0.00325287499997,401
400,567.0,0.00331085799997,411
410,571.0,0.00337029999997,421
420,573.0,0.00344323499998,431
430,577.0,0.00349428899998,441
440,579.0,0.00355555399998,451
450,583.0,0.00361463099998,461
460,583.0,0.00372476199998,471
470,583.0,0.00378274499998,481
480,585.0,0.00384619799998,491
490,587.0,0.00390490999998,501
500,591.0,0.00396544599998,511
510,593.0,0.00403582799999,521
520,595.0,0.00409672899998,531
530,597.0,0.00416893499998,541
540,599.0,0.00423749299998,551
550,601.0,0.00434579999998,561
560,601.0,0.00441399399998,571
570,603.0,0.00455475799997,581
580,605.0,0.00461565799996,591
590,605.0,0.00471120199996,601
600,605.0,0.00477501999996,611
610,607.0,0.00483883799996,621
620,609.0,0.00493146499996,631
630,609.0,0.00503721999996,641
640,613.0,0.00509666199996,651
650,613.0,0.00516120899997,661
660,613.0,0.00521992099996,671
670,615.0,0.00527863399996,681
680,615.0,0.00533880499997,691
690,615.0,0.00539861099997,701
700,615.0,0.00547373399997,711
710,615.0,0.00553791599997,721
720,615.0,0.00560136899998,731
730,617.0,0.00565752799998,741
740,617.0,0.00572608599997,751
750,619.0,0.00579099799997,761
760,619.0,0.00585590999997,771
770,621.0,0.00591170499997,781
780,623.0,0.00597296999998,791
790,625.0,0.00604663399998,801
800,625.0,0.00610607499998,811
810,625.0,0.00621219399999,821
820,625.0,0.00628075199998,831
830,625.0,0.00634858099998,841
840,625.0,0.00640546999998,851
850,625.0,0.00646345199998,861
860,625.0,0.00658014699997,871
870,627.0,0.00664068299997,881
880,627.0,0.00671544099997,891
890,627.0,0.00678399899997,901
900,627.0,0.00685219299997,911
