iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.129041254004,0.129042571693,0.129462457347,0.462481031866,0.463125948407,0.462855061908,0.161250221985,0.171040299906,0.161137440758,0.903849991
10,0.0560670572487,0.0564073123112,0.0564855276327,0.887329286798,0.887405159332,0.887351298859,0,0,0,9.821845136
20,0.0628117657383,0.0621606322814,0.0622064091733,0.887329286798,0.887405159332,0.887351298859,0,0,0,18.473951477
30,0.0566822127292,0.0564197947217,0.0567132725017,0.887329286798,0.887405159332,0.887351298859,0,0,0,27.856196925
40,0.0508097677163,0.0507310361028,0.0505888523127,0.887329286798,0.887405159332,0.887351298859,0,0,0,36.382141717
50,0.0508058158313,0.0506124360949,0.0506653938608,0.887329286798,0.887405159332,0.887351298859,0,0,0,44.626557172
60,0.0508107451331,0.0505463537863,0.0505854787274,0.887329286798,0.887405159332,0.887351298859,0,0,0,52.964232542
70,0.0500871547122,0.0494421537823,0.0498240242156,0.887329286798,0.887405159332,0.887351298859,0,0,0,62.180507402
80,0.0503316895059,0.0504956504044,0.0501201395182,0.887329286798,0.887405159332,0.887351298859,0,0,0,71.628868325
90,0.0502734947533,0.050007005523,0.050119322603,0.887329286798,0.887405159332,0.887351298859,0,0,0,81.298412566
100,0.0477869403882,0.0476605132522,0.0474906255438,0.887329286798,0.887405159332,0.887351298859,0,0,0,89.733472727
110,0.0518839706228,0.0515837280428,0.0516391722987,0.887329286798,0.887405159332,0.887351298859,0,0,0,98.354952566
120,0.0497473725972,0.0498234985505,0.0492528293007,0.887329286798,0.887405159332,0.887351298859,0,0,0,106.968325481
130,0.0504453606337,0.0502928202086,0.0498486822219,0.887329286798,0.887405159332,0.887351298859,0,0,0,114.480426085
140,0.0485832904192,0.048477522142,0.0482444141127,0.887329286798,0.887405159332,0.887351298859,0,0,0,122.1821663
150,0.0486667512845,0.0488252329083,0.0484056780709,0.887329286798,0.887405159332,0.887351298859,0,0,0,130.501088512
160,0.0490217478059,0.0490056158766,0.0485084065987,0.887329286798,0.887405159332,0.887351298859,0,0,0,138.437144185
170,0.0489439072263,0.0488075171128,0.048385887836,0.887329286798,0.887405159332,0.887351298859,0,0,0,146.547870105
180,0.0482821804998,0.0481043210891,0.0477053493755,0.887329286798,0.887405159332,0.887351298859,0,0,0,154.875477417
190,0.0466274622749,0.046517707061,0.0461404734473,0.887329286798,0.887405159332,0.887351298859,0,0,0,163.041312082
200,0.0468657066066,0.0468393216834,0.0464127841932,0.887329286798,0.887405159332,0.887351298859,0,0,0,171.135180065
210,0.04658951433,0.0465595282042,0.0462097982275,0.887329286798,0.887405159332,0.887351298859,0,0,0,178.391112968
220,0.0477109562163,0.0477042053653,0.0473076032405,0.887329286798,0.887405159332,0.887351298859,0,0,0,184.104623566
230,0.0490044715753,0.0489747170197,0.0486325100441,0.887329286798,0.887405159332,0.887351298859,0,0,0,190.591972638
240,0.0505730163401,0.0504632833133,0.0500865426986,0.887329286798,0.887405159332,0.887351298859,0,0,0,196.493588632
250,0.0516625507466,0.0516857559699,0.0513337386447,0.887329286798,0.887405159332,0.887351298859,0,0,0,202.057269677
260,0.0499512318965,0.0500569222637,0.0496240506055,0.887329286798,0.887405159332,0.887351298859,0,0,0,207.838067164
270,0.0498972692308,0.0499825217462,0.0494190053672,0.887329286798,0.887405159332,0.887351298859,0,0,0,213.522729973
280,0.0506899942498,0.0507588985571,0.0503773830401,0.887329286798,0.887405159332,0.887351298859,0,0,0,218.931332189
290,0.0497863012492,0.0497326271372,0.049465034275,0.887329286798,0.887405159332,0.887351298859,0,0,0,224.464370637
300,0.048786345898,0.0488057102242,0.0484671930225,0.887329286798,0.887405159332,0.887351298859,0,0,0,229.983076399
310,0.0491927516911,0.0490581430613,0.048768554228,0.887329286798,0.887405159332,0.887351298859,0,0,0,235.575187508
320,0.0490621475322,0.0490874936364,0.0487339174708,0.887329286798,0.887405159332,0.887351298859,0,0,0,241.271771695
330,0.0504320212367,0.0504148699001,0.0500307554615,0.887329286798,0.887405159332,0.887351298859,0,0,0,246.989020608
340,0.0498850829547,0.0500340210606,0.0496109670466,0.887329286798,0.887405159332,0.887351298859,0,0,0,252.456786441
350,0.0490700024218,0.0489821436362,0.0487703957412,0.887329286798,0.887405159332,0.887351298859,0,0,0,258.254099257
360,0.0479731216865,0.0480044681828,0.0478676740754,0.887329286798,0.887405159332,0.887351298859,0,0,0,263.917960396
370,0.0488988880973,0.0490038739621,0.0484846607518,0.887329286798,0.887405159332,0.887351298859,0,0,0,269.322155682
380,0.048747497966,0.0487126232979,0.0485953073006,0.887329286798,0.887405159332,0.887351298859,0,0,0,274.641034719
390,0.049888202348,0.0501189304919,0.0496112989933,0.887329286798,0.887405159332,0.887351298859,0,0,0,280.080369723
400,0.0483671917094,0.0483576847724,0.0483186804557,0.887329286798,0.887405159332,0.887351298859,0,0,0,285.611663181
