iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.192818021518,0.193477927634,0.192913952904,0.113922610015,0.113201820941,0.11374119932,0.202642269484,0.202293202293,0.202686469368,0.0200758240001
10,0.186483985332,0.18732847493,0.186690029579,0.126820940819,0.124734446131,0.12757950959,0.20331591153,0.202213001383,0.203126732454,0.21680117
20,0.184600502582,0.185450397666,0.184662743214,0.1343323217,0.131107738998,0.134741442098,0.204275203124,0.203616133519,0.203753351206,0.429056423
30,0.18147493063,0.182444405212,0.181587647661,0.13873292868,0.13535660091,0.141417819859,0.204269040693,0.203299776286,0.204476436846,0.657034984
40,0.181605945213,0.182622892028,0.181802984929,0.150493171472,0.144309559939,0.153192522457,0.205048102524,0.203418561944,0.204561003421,0.871390867
50,0.182459517112,0.183473783725,0.182856730021,0.153831562974,0.149165402124,0.156591405681,0.205237840727,0.204116394606,0.205397987191,1.102594213
60,0.192685887405,0.193832950964,0.193175988219,0.157701062215,0.153717754173,0.158290847293,0.206497266002,0.205215904233,0.204998853474,1.306201414
70,0.192513813411,0.19366184364,0.192997385264,0.156942336874,0.154172989378,0.158897790726,0.20623638247,0.205303678358,0.204934021801,1.521011553
80,0.194501862971,0.195759981902,0.195098153727,0.15777693475,0.153717754173,0.156591405681,0.206341829621,0.204989308624,0.204488207007,1.729293948
90,0.19999273074,0.201487361615,0.20078293693,0.152162367223,0.148103186646,0.148701141054,0.205820688675,0.204139495322,0.203701600999,1.94736822
100,0.201615612456,0.202988750534,0.202405518195,0.149279210926,0.143247344461,0.146758922068,0.205322654949,0.204564666103,0.202970858374,2.140658257
110,0.206536177797,0.207950860217,0.207346382471,0.143892261002,0.138391502276,0.142267540665,0.205079432174,0.203869882221,0.204279279279,2.337596425
120,0.200929918835,0.20229685132,0.201729887162,0.153717754173,0.149772382398,0.152585579024,0.205951448708,0.204909890734,0.204263079904,2.552456389
130,0.200743145248,0.202131156649,0.201519696843,0.152921092564,0.149468892261,0.151371692158,0.205684607449,0.204626082021,0.204392853078,2.765439785
140,0.199365790259,0.200706045915,0.200046116644,0.155386949924,0.152655538695,0.154527798009,0.205821502461,0.205011389522,0.203909018174,2.986191329
150,0.188041225217,0.189444984385,0.188905547172,0.161001517451,0.158725341426,0.160111677592,0.206173725772,0.204819277108,0.203889080658,3.181670144
160,0.181389124459,0.182700515121,0.182235474785,0.18782245827,0.185128983308,0.189123573683,0.209737551216,0.208198171631,0.208155523945,3.38927626
170,0.180651074578,0.181983771892,0.181554673514,0.191388467375,0.187860394537,0.193736343773,0.210058184783,0.208284023669,0.209097404144,3.594494319
180,0.178300850057,0.179568477524,0.179129814256,0.194461305008,0.192564491654,0.197499393057,0.21069065497,0.209713352146,0.209683203825,3.799059093
