iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.151594688466,0.151718210556,0.15171634342,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,0.020477708
10,0.154429540211,0.154520908609,0.15449451297,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,0.27295078
20,0.153815805976,0.153898385616,0.153873515669,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,0.468057599
30,0.153931371582,0.153945460957,0.154014873414,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,0.667008764
40,0.154690064398,0.154681165619,0.154805120627,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,0.868256521
50,0.154001159962,0.154075070527,0.154163015616,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,1.07831942
60,0.158037542366,0.158166658389,0.158358012889,0.112670713202,0.112594840668,0.112648701141,0.202523013979,0.202400436443,0.202487453633,1.281492543
70,0.126719407127,0.126564359988,0.126672106277,0.482094081942,0.476934749621,0.488346686089,0.136714303781,0.132830188679,0.138213044367,1.476617249
80,0.124803656281,0.124645739053,0.124823575913,0.503603945372,0.500151745068,0.507526098568,0.145050637047,0.145746887967,0.144273360051,1.690831848
90,0.124146598787,0.123991156604,0.12413775051,0.512329286798,0.509559939302,0.516630250061,0.155110088728,0.155253528489,0.158495350803,1.932310966
100,0.123546306509,0.123390980315,0.123522936938,0.522647951442,0.52215477997,0.526098567613,0.155446674273,0.155537677662,0.155344006923,2.15161184
110,0.121065445186,0.120952783912,0.121005819191,0.556297420334,0.552959028832,0.56093712066,0.150123528557,0.153448275862,0.148340004709,2.365792967
120,0.115871465093,0.115873634344,0.115714187166,0.632321699545,0.633535660091,0.636319495023,0.134951802928,0.137807925741,0.135603000577,2.577975146
130,0.115554058425,0.115582599861,0.115406689772,0.6406676783,0.638846737481,0.644452537024,0.135450894487,0.132020423049,0.136242996166,2.793018806
140,0.114630674241,0.114637663256,0.11446379497,0.654059180577,0.650075872534,0.655741684875,0.161471264368,0.156547183614,0.154442456768,3.003220945
150,0.114428743529,0.114397564788,0.114280066852,0.65686646434,0.655842185129,0.658533624666,0.161335187761,0.162481536189,0.155001501953,3.194887351
160,0.113945251508,0.113932321451,0.113756458454,0.655083459788,0.654779969651,0.659626122845,0.156273199703,0.15958625785,0.151331719128,3.392052649
170,0.112517316378,0.112517095642,0.1123332918,0.672496206373,0.671927162367,0.678198591891,0.157345046364,0.157443491816,0.157074721781,3.670518415
180,0.112162956285,0.112120319383,0.111977073467,0.681942336874,0.682549317147,0.688395241563,0.166600397614,0.163868904876,0.167369445345,3.87571527
190,0.110753035359,0.110746801619,0.11052507742,0.686153262519,0.686191198786,0.691187181355,0.175256704217,0.174780526736,0.171875,4.065325243
200,0.108735331428,0.108743021144,0.10848959775,0.70815629742,0.707587253414,0.711701869386,0.175543885971,0.175438596491,0.173337974243,4.252885682
210,0.108499858247,0.108488031858,0.108214625828,0.708990895296,0.70971168437,0.714979363923,0.188511583624,0.188375053034,0.188105117566,4.448659075
220,0.106923372833,0.106943381222,0.106623035442,0.718209408194,0.718512898331,0.721655741685,0.189967284624,0.187472623741,0.186013489528,4.664344778
230,0.104987238091,0.105003185608,0.104628010696,0.727048558422,0.725341426404,0.727118232581,0.183962799138,0.184684684685,0.18373275236,4.850811723
240,0.103858208205,0.103855859476,0.103476638126,0.730993930197,0.728831562974,0.733430444283,0.204598990466,0.20542463317,0.210071942446,5.053627418
250,0.0991634248483,0.0993536804311,0.0989034347898,0.76722306525,0.766616084977,0.768147608643,0.192631578947,0.187961985216,0.189991518236,5.245131073
260,0.0954311748998,0.0955981129232,0.0952039190829,0.797420333839,0.794840667678,0.793032289391,0.199880131855,0.193317422434,0.193090392806,5.428194905
270,0.0947293202046,0.0949211635023,0.0945131055543,0.800189681335,0.796661608498,0.795824229182,0.196736312338,0.185905224787,0.182701652089,5.611323886
