iterations,fitness,time,fevals
0,15.0,1.85990000006e-05,11
10,15.0,5.43369999981e-05,21
20,15.0,7.8405e-05,31
30,15.0,0.000101379,41
40,15.0,0.000129094000002,51
50,15.0,0.000164103000003,61
60,15.0,0.000190725000003,71
70,15.0,0.000220993000003,81
80,15.0,0.000250167000004,91
90,15.0,0.000275694000006,101
100,15.0,0.000303409000008,111
110,15.0,0.000332219000008,121
120,15.0,0.00035701700001,131
130,15.0,0.000387285000009,141
140,16.0,0.000416824000009,151
150,16.0,0.000443081000007,161
160,17.0,0.000498876000005,171
170,17.0,0.000525861000003,181
180,17.0,0.000555035000001,191
190,17.0,0.000590408000001,201
200,18.0,0.000623229000002,211
210,18.0,0.000653497000002,221
220,18.0,0.000680118000002,231
230,18.0,0.000706374000004,241
240,18.0,0.000743206000003,251
250,21.0,0.000770921000001,261
260,21.0,0.000811763999998,271
270,21.0,0.000838019999996,281
280,21.0,0.000873392999996,291
290,21.0,0.000901472999995,301
300,21.0,0.000928823999995,311
310,21.0,0.000971489999994,321
320,21.0,0.00100321699999,331
330,21.0,0.001034579,341
340,21.0,0.001065941,351
350,22.0,0.001103502,361
360,22.0,0.001135593,371
370,23.0,0.001176436,381
380,23.0,0.001204151,391
390,23.0,0.001234419,401
400,23.0,0.001268333,411
410,23.0,0.001297142,421
420,24.0,0.001323033,431
430,24.0,0.00135403,441
440,25.0,0.001377004,451
450,25.0,0.001400343,461
460,25.0,0.00142514,471
470,25.0,0.001449573,481
480,25.0,0.001500262,491
490,25.0,0.001521778,501
500,25.0,0.001549493,511
510,25.0,0.001574291,521
520,25.0,0.001601642,531
530,25.0,0.001638474,541
540,25.0,0.001665824,551
550,25.0,0.001691351,561
560,25.0,0.001719431,571
570,25.0,0.001746781,581
580,25.0,0.001771214,591
590,25.0,0.001809505,601
600,25.0,0.00183795,611
610,25.0,0.001866759,621
620,25.0,0.001897756,631
630,25.0,0.00192073,641
640,25.0,0.001945893,651
650,25.0,0.002091762,661
660,25.0,0.002133699,671
670,25.0,0.002163966,681
680,25.0,0.002206998,691
690,25.0,0.002238359,701
700,25.0,0.002260604,711
710,26.0,0.002283943,721
720,26.0,0.002305459,731
730,26.0,0.00233755,741
740,26.0,0.002359795,751
750,26.0,0.002380216,761
760,26.0,0.002406107,771
770,26.0,0.002429446,781
780,31.0,0.00245497300001,791
790,31.0,0.00247940600001,801
800,35.0,0.00250712100001,811
810,35.0,0.00254249400001,821
820,35.0,0.00256546900001,831
830,35.0,0.00258953700001,841
840,35.0,0.00261141700001,851
850,35.0,0.00263402700001,861
860,35.0,0.00265700100001,871
870,35.0,0.00268581000001,881
880,35.0,0.00272154800001,891
890,35.0,0.00274780400001,901
900,35.0,0.00278354200001,911
910,35.0,0.00280979900001,921
920,35.0,0.00283715000001,931
930,35.0,0.00286340600001,941
940,35.0,0.00294837400001,951
950,35.0,0.00297171300001,961
960,35.0,0.00299213500001,971
970,35.0,0.00301802600001,981
980,35.0,0.00310080600001,991
990,35.0,0.00312378100001,1001
1000,35.0,0.00314675600001,1011
1010,35.0,0.00317009500001,1021
1020,35.0,0.00319306900001,1031
1030,35.0,0.00327730900002,1041
1040,35.0,0.00329809500002,1051
1050,35.0,0.00334112600002,1061
1060,35.0,0.00336774700002,1071
1070,35.0,0.00339910900002,1081
1080,35.0,0.00342062500002,1091
1090,35.0,0.00346730300002,1101
1100,35.0,0.00349830100002,1111
1110,35.0,0.00353549700002,1121
1120,35.0,0.00355956500002,1131
1130,35.0,0.00359967900002,1141
1140,35.0,0.00362557000002,1151
